customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroups,IsMonthly,IsSingle,TotalServices,AvgMonthlyCharge,ChargeDiff
CUST34695,Female,0,1,1,8.0,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,57.11,456.88,No,0-1,0,1,0,57.11,0.0
CUST34696,Female,0,1,0,18.0,1,No phone service,DSL,1,0,0,1,0,0,Monthly,1,Electronic check,46.17,831.06,Yes,1-2,1,0,2,46.169999999999995,7.105427357601002e-15
CUST34697,Female,0,0,0,16.0,0,No phone service,Fiber optic,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),34.78,556.48,No,1-2,0,0,0,34.78,0.0
CUST34698,Female,0,0,0,2.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),36.04,72.08,No,0-1,1,0,0,36.04,0.0
CUST34699,Male,0,1,0,68.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,38.4,2611.2,Yes,4-6,1,0,0,38.4,0.0
CUST34700,Male,0,1,1,8.0,1,No,Fiber optic,0,0,0,0,0,0,One year,0,Electronic check,51.59,412.72,No,0-1,0,1,0,51.59,0.0
CUST34701,Female,0,0,1,13.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,0,Mailed check,101.63,1321.19,Yes,1-2,0,0,0,101.63000000000001,-1.4210854715202004e-14
CUST34702,Male,0,1,1,20.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.7,394.0,No,1-2,0,1,0,19.7,0.0
CUST34703,Female,1,1,0,16.0,1,No,Fiber optic,1,0,0,0,0,1,Monthly,0,Mailed check,29.86,477.76,Yes,1-2,1,0,2,29.86,0.0
CUST34704,Male,0,1,0,44.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,21.29,936.76,No,2-4,1,0,1,21.29,0.0
CUST34705,Female,1,1,0,4.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,24.52,98.08,Yes,0-1,1,0,0,24.52,0.0
CUST34706,Female,0,1,0,22.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,19.65,432.3,No,1-2,1,0,0,19.650000000000002,-3.552713678800501e-15
CUST34707,Male,0,0,0,8.0,1,No,Fiber optic,0,0,1,0,1,0,Monthly,1,Mailed check,69.65,557.2,Yes,0-1,1,0,2,69.65,0.0
CUST34708,Male,0,0,1,24.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,28.13,675.12,Yes,1-2,1,0,0,28.13,0.0
CUST34710,Female,0,0,0,27.0,1,No,Fiber optic,0,0,1,0,1,0,Monthly,0,Electronic check,100.88,2723.76,Yes,2-4,1,0,2,100.88000000000001,-1.4210854715202004e-14
CUST34711,Female,0,0,0,22.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,25.62,563.64,No,1-2,1,0,1,25.62,0.0
CUST34712,Male,1,0,0,42.0,1,Yes,Fiber optic,0,0,0,0,1,0,Monthly,0,Electronic check,43.94,1845.48,Yes,2-4,1,0,1,43.94,0.0
CUST34713,Male,0,0,1,42.0,1,Yes,Fiber optic,0,0,0,1,1,0,Two year,1,Electronic check,23.01,966.42,No,2-4,0,0,2,23.009999999999998,3.552713678800501e-15
CUST34715,Female,0,0,0,7.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,0,Bank transfer (automatic),108.44,759.08,Yes,0-1,1,0,1,108.44000000000001,-1.4210854715202004e-14
CUST34716,Male,0,0,1,11.0,1,No,DSL,0,1,1,0,0,0,Two year,0,Electronic check,46.67,513.37,No,0-1,0,0,2,46.67,0.0
CUST34717,Female,0,1,0,1.0,1,No,Fiber optic,0,1,1,0,0,0,Monthly,1,Mailed check,29.56,29.56,Yes,0-1,1,0,2,29.56,0.0
CUST34718,Male,0,0,0,16.0,0,No phone service,DSL,0,0,1,0,0,0,Monthly,0,Mailed check,74.22,1187.52,No,1-2,1,0,1,74.22,0.0
CUST34719,Female,0,0,1,57.0,1,Yes,DSL,0,0,0,0,0,0,One year,0,Electronic check,34.67,1976.19,No,4-6,0,0,0,34.67,0.0
CUST34720,Male,0,1,1,51.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Electronic check,35.73,1822.23,Yes,4-6,1,1,1,35.73,0.0
CUST34721,Male,1,0,1,9.0,1,No,Fiber optic,0,0,0,1,0,0,One year,0,Electronic check,111.4,1002.6,No,0-1,0,0,1,111.4,0.0
CUST34723,Male,0,0,0,2.0,1,Yes,DSL,0,0,1,0,1,0,Monthly,1,Electronic check,45.83,91.66,Yes,0-1,1,0,2,45.83,0.0
CUST34724,Male,1,0,0,30.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Mailed check,43.07,1292.1,Yes,2-4,1,0,0,43.07,0.0
CUST34725,Female,0,1,1,23.0,1,No,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,25.33,582.59,Yes,1-2,0,1,1,25.330000000000002,-3.552713678800501e-15
CUST34726,Male,0,1,1,46.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,43.65,2007.9,No,2-4,1,1,0,43.65,0.0
CUST34727,Male,0,1,0,5.0,1,Yes,Fiber optic,0,0,0,1,0,0,One year,0,Mailed check,33.38,166.9,No,0-1,0,0,1,33.38,0.0
CUST34729,Female,0,0,0,17.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),55.88,949.96,Yes,1-2,1,0,0,55.88,0.0
CUST34730,Male,0,0,1,11.0,1,Yes,DSL,0,0,0,1,0,0,One year,0,Electronic check,117.14,1288.54,No,0-1,0,0,1,117.14,0.0
CUST34731,Female,0,0,0,7.0,1,Yes,Fiber optic,0,0,0,1,0,0,One year,1,Mailed check,37.78,264.46,No,0-1,0,0,1,37.779999999999994,7.105427357601002e-15
CUST34732,Male,0,0,1,19.0,1,Yes,Fiber optic,0,0,1,0,0,1,Monthly,0,Electronic check,110.49,2099.31,Yes,1-2,1,0,2,110.49,0.0
CUST34733,Female,0,0,0,23.0,0,No phone service,Fiber optic,0,1,0,1,1,0,Monthly,1,Electronic check,80.5,1851.5,Yes,1-2,1,0,3,80.5,0.0
CUST34734,Male,0,1,1,9.0,1,Yes,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),43.01,387.09,No,0-1,0,1,2,43.01,0.0
CUST34735,Male,0,0,0,46.0,0,No phone service,Fiber optic,0,0,1,0,0,0,Two year,1,Electronic check,70.97,3264.62,No,2-4,0,0,1,70.97,0.0
CUST34736,Female,1,1,0,23.0,1,No,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),30.17,693.91,No,1-2,0,0,0,30.169999999999998,3.552713678800501e-15
CUST34737,Female,0,1,1,4.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,49.59,198.36,Yes,0-1,1,1,1,49.59,0.0
CUST34738,Female,1,0,0,17.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,27.8,472.6,No,1-2,0,0,0,27.8,0.0
CUST34739,Female,0,1,0,45.0,1,No,No,0,0,0,0,0,0,Monthly,0,Electronic check,19.89,895.05,No,2-4,1,0,0,19.89,0.0
CUST34740,Female,0,1,0,17.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Mailed check,46.13,784.21,Yes,1-2,1,0,0,46.13,0.0
CUST34741,Male,0,0,0,18.0,1,Yes,DSL,1,0,0,0,1,1,One year,1,Electronic check,84.87,1527.66,No,1-2,0,0,3,84.87,0.0
CUST34742,Male,0,0,0,37.0,1,Yes,DSL,0,0,0,0,0,0,Two year,1,Electronic check,110.77,4098.49,No,2-4,0,0,0,110.77,0.0
CUST34743,Female,0,1,0,30.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Mailed check,23.62,708.6,Yes,2-4,1,0,0,23.62,0.0
CUST34744,Male,0,0,1,28.0,1,No,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),21.58,604.24,No,2-4,0,0,3,21.580000000000002,-3.552713678800501e-15
CUST34745,Female,0,0,1,6.0,1,No,Fiber optic,1,0,1,0,0,0,Monthly,0,Bank transfer (automatic),43.5,261.0,Yes,0-1,1,0,2,43.5,0.0
CUST34746,Male,0,0,0,46.0,1,No,Fiber optic,1,0,0,1,0,1,Monthly,1,Credit card (automatic),76.11,3501.06,Yes,2-4,1,0,3,76.11,0.0
CUST34747,Male,0,0,1,9.0,1,No,DSL,0,1,0,0,0,0,Monthly,0,Electronic check,33.81,304.29,Yes,0-1,1,0,1,33.81,0.0
CUST34748,Female,0,1,0,6.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,1,Mailed check,26.49,158.94,Yes,0-1,1,0,1,26.49,0.0
CUST34749,Female,0,0,0,19.0,1,No,DSL,0,0,0,0,1,1,One year,1,Electronic check,22.95,436.05,No,1-2,0,0,2,22.95,0.0
CUST34750,Female,0,0,0,13.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),31.34,407.42,Yes,1-2,1,0,0,31.34,0.0
CUST34751,Female,0,0,1,17.0,1,Yes,DSL,1,0,0,0,0,0,Monthly,0,Bank transfer (automatic),84.22,1431.74,Yes,1-2,1,0,1,84.22,0.0
CUST34752,Male,1,0,0,11.0,1,No,DSL,1,1,0,0,0,0,One year,1,Electronic check,40.19,442.09,No,0-1,0,0,2,40.19,0.0
CUST34753,Female,0,0,0,24.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,23.67,568.08,No,1-2,1,0,0,23.67,0.0
CUST34754,Male,0,0,0,4.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),38.28,153.12,Yes,0-1,1,0,0,38.28,0.0
CUST34755,Female,0,1,1,3.0,1,Yes,DSL,0,1,0,0,1,0,Monthly,1,Credit card (automatic),81.33,243.99,No,0-1,1,1,2,81.33,0.0
CUST34756,Male,0,0,0,6.0,1,No phone service,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),48.9,293.4,Yes,0-1,0,0,0,48.9,0.0
CUST34757,Male,0,0,1,35.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),25.21,882.35,Yes,2-4,1,0,0,25.21,0.0
CUST34758,Male,0,1,0,32.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),117.47,3759.04,Yes,2-4,1,0,0,117.47,0.0
CUST34759,Female,1,1,0,11.0,1,No,DSL,0,0,1,0,0,0,One year,0,Bank transfer (automatic),99.13,1090.43,No,0-1,0,0,1,99.13000000000001,-1.4210854715202004e-14
CUST34760,Male,0,1,1,47.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),27.56,1295.32,No,2-4,1,1,0,27.56,0.0
CUST34761,Female,0,0,1,45.0,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,1,Electronic check,28.81,1296.45,No,2-4,0,0,1,28.810000000000002,-3.552713678800501e-15
CUST34762,Female,0,0,0,15.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,47.47,712.05,No,1-2,0,0,0,47.47,0.0
CUST34763,Female,0,0,1,46.0,1,Yes,DSL,1,0,0,0,0,0,Monthly,0,Mailed check,44.02,2024.92,Yes,2-4,1,0,1,44.02,0.0
CUST34764,Female,1,0,0,36.0,1,No,DSL,0,0,0,0,1,0,Two year,1,Electronic check,31.62,1138.32,No,2-4,0,0,1,31.619999999999997,3.552713678800501e-15
CUST34765,Male,0,0,0,23.0,0,No phone service,Fiber optic,0,1,0,1,0,0,Monthly,1,Bank transfer (automatic),33.83,778.09,Yes,1-2,1,0,2,33.83,0.0
CUST34766,Male,0,0,0,18.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),46.62,839.16,Yes,1-2,1,0,0,46.62,0.0
CUST34767,Female,1,0,1,29.0,1,Yes,Fiber optic,0,1,0,1,0,0,One year,1,Mailed check,28.54,827.66,No,2-4,0,0,2,28.54,0.0
CUST34768,Female,0,1,0,20.0,0,No phone service,Fiber optic,1,0,0,0,0,0,Monthly,1,Electronic check,83.95,1679.0,Yes,1-2,1,0,1,83.95,0.0
CUST34769,Male,0,0,0,16.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Bank transfer (automatic),51.24,819.84,Yes,1-2,1,0,1,51.24,0.0
CUST34770,Male,1,0,0,17.0,1,No,DSL,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),30.34,515.78,No,1-2,0,0,0,30.34,0.0
CUST34771,Male,0,0,0,8.0,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),38.94,311.52,Yes,0-1,0,0,0,38.94,0.0
CUST34772,Female,1,1,1,10.0,1,Yes,Fiber optic,0,0,1,1,1,1,Monthly,1,Mailed check,94.41,944.1,Yes,0-1,1,1,4,94.41,0.0
CUST34773,Male,1,1,0,42.0,1,Yes,Fiber optic,1,0,0,0,1,1,Monthly,1,Electronic check,108.16,4542.72,No,2-4,1,0,3,108.16000000000001,-1.4210854715202004e-14
CUST34774,Female,0,0,0,12.0,0,No phone service,Fiber optic,0,0,0,0,0,0,One year,0,Mailed check,18.78,225.36,No,0-1,0,0,0,18.78,0.0
CUST34775,Female,0,1,0,10.0,1,Yes,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,44.55,445.5,Yes,0-1,0,0,2,44.55,0.0
CUST34776,Male,0,0,1,25.0,1,Yes,Fiber optic,0,1,1,0,1,0,Two year,0,Mailed check,78.12,1953.0,No,2-4,0,0,3,78.12,0.0
CUST34777,Male,0,0,0,20.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Electronic check,29.67,593.4,No,1-2,1,0,1,29.669999999999998,3.552713678800501e-15
CUST34778,Male,0,0,1,6.0,1,No,DSL,0,0,0,1,0,0,Monthly,0,Electronic check,33.35,200.1,No,0-1,1,0,1,33.35,0.0
CUST34779,Male,0,0,0,23.0,1,Yes,Fiber optic,0,0,0,1,0,1,Monthly,1,Bank transfer (automatic),49.35,1135.05,No,1-2,1,0,2,49.35,0.0
CUST34780,Female,1,0,0,11.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,47.43,521.73,No,0-1,1,0,0,47.43,0.0
CUST34781,Female,0,0,0,9.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,42.84,385.56,Yes,0-1,1,0,0,42.84,0.0
CUST34782,Female,1,0,1,26.0,1,No,Fiber optic,1,0,1,1,0,0,Monthly,1,Electronic check,106.47,2768.22,Yes,2-4,1,0,3,106.47,0.0
CUST34783,Female,1,1,0,28.0,1,Yes,DSL,0,1,0,1,0,0,Two year,1,Bank transfer (automatic),44.89,1256.92,No,2-4,0,0,2,44.89,0.0
CUST34784,Male,0,0,0,44.0,1,Yes,Fiber optic,0,1,0,0,1,0,Monthly,1,Electronic check,26.0,1144.0,No,2-4,1,0,2,26.0,0.0
CUST34785,Male,0,0,0,17.0,1,Yes,Fiber optic,1,0,0,1,0,0,One year,1,Electronic check,44.44,755.48,Yes,1-2,0,0,2,44.44,0.0
CUST34786,Female,0,1,1,26.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,46.61,1211.86,No,2-4,1,1,0,46.61,0.0
CUST34787,Male,1,0,0,38.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,29.78,1131.64,Yes,2-4,1,0,1,29.78,0.0
CUST34788,Female,0,0,0,45.0,0,No phone service,Fiber optic,0,0,1,1,0,0,Monthly,1,Electronic check,74.16,3337.2,Yes,2-4,1,0,2,74.16,0.0
CUST34789,Male,1,0,1,17.0,1,No,DSL,0,0,0,0,0,0,Two year,0,Electronic check,60.67,1031.39,Yes,1-2,0,0,0,60.67000000000001,-7.105427357601002e-15
CUST34790,Female,0,0,0,23.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Credit card (automatic),46.21,1062.83,Yes,1-2,1,0,0,46.209999999999994,7.105427357601002e-15
CUST34791,Female,0,0,0,8.0,0,No phone service,Fiber optic,0,1,1,0,0,0,Monthly,1,Mailed check,40.67,325.36,Yes,0-1,1,0,2,40.67,0.0
CUST34792,Male,0,1,0,19.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,90.6,1721.4,No,1-2,1,0,0,90.60000000000001,-1.4210854715202004e-14
CUST34793,Female,0,0,0,9.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Mailed check,78.77,708.93,Yes,0-1,1,0,1,78.77,0.0
CUST34794,Female,1,1,0,19.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,45.43,863.17,Yes,1-2,1,0,0,45.43,0.0
CUST34795,Female,0,1,0,16.0,1,Yes,DSL,1,0,0,0,0,0,Monthly,0,Electronic check,23.31,372.96,No,1-2,1,0,1,23.31,0.0
CUST34796,Female,0,1,0,10.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,60.88,608.8,Yes,0-1,1,0,0,60.879999999999995,7.105427357601002e-15
CUST34797,Male,0,0,0,42.0,1,No,No,0,0,0,0,0,0,Monthly,0,Mailed check,19.91,836.22,Yes,2-4,1,0,0,19.91,0.0
CUST34798,Female,1,0,1,17.0,1,Yes,Fiber optic,0,1,0,1,0,0,Monthly,1,Electronic check,28.13,478.21,No,1-2,1,0,2,28.13,0.0
CUST34799,Male,0,1,0,22.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),60.21,1324.62,No,1-2,1,0,0,60.209999999999994,7.105427357601002e-15
CUST34800,Female,1,0,0,30.0,1,No,DSL,0,1,0,0,0,0,Monthly,1,Mailed check,42.88,1286.4,No,2-4,1,0,1,42.88,0.0
CUST34801,Male,1,1,0,29.0,1,Yes,DSL,0,0,0,0,0,0,One year,0,Electronic check,20.49,594.21,No,2-4,0,0,0,20.490000000000002,-3.552713678800501e-15
CUST34802,Female,0,0,0,26.0,1,Yes,DSL,0,0,0,1,0,0,One year,0,Electronic check,45.29,1177.54,Yes,2-4,0,0,1,45.29,0.0
CUST34803,Male,0,1,1,7.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,36.31,254.17,Yes,0-1,1,1,0,36.309999999999995,7.105427357601002e-15
CUST34805,Male,0,0,0,11.0,1,No,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),40.62,446.82,No,0-1,0,0,3,40.62,0.0
CUST34806,Female,0,0,0,71.0,1,No,DSL,1,1,0,0,0,0,Monthly,0,Bank transfer (automatic),70.71,5020.41,Yes,4-6,1,0,2,70.71,0.0
CUST34807,Female,0,1,0,1.0,1,Yes,Fiber optic,0,0,1,1,1,0,Monthly,1,Credit card (automatic),23.52,23.52,Yes,0-1,1,0,3,23.52,0.0
CUST34808,Female,1,1,0,18.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,104.99,1889.82,Yes,1-2,1,0,0,104.99,0.0
CUST34809,Male,0,0,0,32.0,1,Yes,Fiber optic,0,1,0,1,0,0,Two year,1,Mailed check,38.59,1234.88,No,2-4,0,0,2,38.59,0.0
CUST34810,Male,0,1,1,47.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,28.7,1348.9,No,2-4,1,1,0,28.700000000000003,-3.552713678800501e-15
CUST34811,Male,0,0,0,14.0,0,No phone service,No,0,0,0,0,0,0,Two year,0,Mailed check,25.23,353.22,No,1-2,0,0,0,25.23,0.0
CUST34812,Male,0,1,1,27.0,1,Yes,DSL,0,0,0,0,1,0,Monthly,1,Bank transfer (automatic),35.99,971.73,Yes,2-4,1,1,1,35.99,0.0
CUST34813,Female,0,0,1,40.0,1,No,No,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),91.41,3656.4,Yes,2-4,1,0,0,91.41,0.0
CUST34814,Male,0,0,0,13.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,37.39,486.07,No,1-2,0,0,0,37.39,0.0
CUST34815,Male,1,1,0,44.0,1,No,Fiber optic,1,0,0,0,0,1,Monthly,1,Electronic check,27.66,1217.04,Yes,2-4,1,0,2,27.66,0.0
CUST34816,Female,0,0,0,15.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Mailed check,21.25,318.75,No,1-2,0,0,0,21.25,0.0
CUST34817,Male,0,0,0,13.0,1,No,Fiber optic,0,0,0,1,0,1,Monthly,0,Electronic check,44.07,572.91,No,1-2,1,0,2,44.07,0.0
CUST34818,Male,1,1,1,22.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Credit card (automatic),22.29,490.38,No,1-2,1,1,0,22.29,0.0
CUST34819,Male,1,1,0,46.0,1,No,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),72.76,3346.96,Yes,2-4,1,0,0,72.76,0.0
CUST34820,Female,0,1,0,17.0,0,No phone service,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),72.24,1228.08,No,1-2,0,0,0,72.24,0.0
CUST34821,Male,1,0,0,36.0,1,Yes,DSL,0,0,0,0,0,1,Two year,0,Credit card (automatic),73.91,2660.76,Yes,2-4,0,0,1,73.91000000000001,-1.4210854715202004e-14
CUST34823,Male,1,0,1,1.0,1,Yes,Fiber optic,1,1,0,0,1,0,Monthly,0,Electronic check,30.43,30.43,Yes,0-1,1,0,3,30.43,0.0
CUST34825,Male,0,1,0,20.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,0,Electronic check,29.37,587.4,No,1-2,1,0,1,29.369999999999997,3.552713678800501e-15
CUST34826,Female,1,0,0,40.0,1,No,DSL,1,0,0,0,1,0,Monthly,0,Electronic check,20.75,830.0,Yes,2-4,1,0,2,20.75,0.0
CUST34827,Male,0,1,1,16.0,1,No,DSL,0,1,0,0,1,0,Monthly,0,Bank transfer (automatic),60.96,975.36,Yes,1-2,1,1,2,60.96,0.0
CUST34828,Female,0,0,0,22.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,1,Bank transfer (automatic),56.17,1235.74,Yes,1-2,1,0,1,56.17,0.0
CUST34829,Female,1,0,0,16.0,1,Yes,DSL,0,0,0,0,0,0,Two year,1,Electronic check,48.07,769.12,No,1-2,0,0,0,48.07,0.0
CUST34830,Female,0,1,1,24.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Mailed check,34.39,825.36,Yes,1-2,1,1,1,34.39,0.0
CUST34831,Male,1,0,0,7.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,39.05,273.35,Yes,0-1,1,0,0,39.050000000000004,-7.105427357601002e-15
CUST34832,Female,0,0,0,28.0,1,Yes,Fiber optic,1,1,0,0,0,0,Monthly,1,Electronic check,77.37,2166.36,Yes,2-4,1,0,2,77.37,0.0
CUST34833,Male,1,0,0,16.0,1,No,Fiber optic,1,1,0,0,0,0,Monthly,0,Credit card (automatic),34.06,544.96,Yes,1-2,1,0,2,34.06,0.0
CUST34834,Female,0,1,1,3.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,20.14,60.42,No,0-1,0,1,0,20.14,0.0
CUST34835,Male,1,0,1,12.0,1,Yes,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),38.02,456.24,No,0-1,0,0,2,38.02,0.0
CUST34836,Female,0,0,1,15.0,1,Yes,DSL,0,1,0,1,0,0,Monthly,0,Electronic check,48.84,732.6,Yes,1-2,1,0,2,48.84,0.0
CUST34837,Male,1,1,1,7.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,21.23,148.61,No,0-1,1,1,0,21.23,0.0
CUST34838,Female,0,0,0,32.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),23.93,765.76,Yes,2-4,1,0,0,23.93,0.0
CUST34839,Female,0,0,1,43.0,1,Yes,Fiber optic,0,1,0,0,1,0,Monthly,1,Mailed check,21.48,923.64,Yes,2-4,1,0,2,21.48,0.0
CUST34840,Male,0,1,0,16.0,1,Yes,Fiber optic,0,0,1,0,1,0,One year,1,Bank transfer (automatic),35.75,572.0,No,1-2,0,0,2,35.75,0.0
CUST34841,Male,0,0,1,15.0,0,No phone service,Fiber optic,1,0,1,0,0,0,Monthly,1,Mailed check,24.85,372.75,No,1-2,1,0,2,24.85,0.0
CUST34842,Female,1,0,0,23.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,82.94,1907.62,Yes,1-2,1,0,0,82.94,0.0
CUST34843,Male,0,1,1,45.0,1,Yes,Fiber optic,1,0,0,1,0,0,Monthly,0,Bank transfer (automatic),55.82,2511.9,Yes,2-4,1,1,2,55.82,0.0
CUST34844,Female,0,0,0,16.0,1,No,Fiber optic,1,0,1,0,0,0,Monthly,1,Bank transfer (automatic),28.54,456.64,Yes,1-2,1,0,2,28.54,0.0
CUST34845,Female,0,0,1,16.0,1,No,Fiber optic,1,0,0,0,1,0,Monthly,1,Bank transfer (automatic),22.95,367.2,Yes,1-2,1,0,2,22.95,0.0
CUST34846,Male,0,0,0,63.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,26.01,1638.63,No,4-6,1,0,0,26.01,0.0
CUST34847,Male,0,0,0,62.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,42.42,2630.04,No,4-6,1,0,0,42.42,0.0
CUST34848,Female,0,0,1,8.0,0,No phone service,Fiber optic,0,0,0,0,0,1,Monthly,1,Bank transfer (automatic),27.57,220.56,No,0-1,1,0,1,27.57,0.0
CUST34849,Male,1,1,1,38.0,1,Yes,Fiber optic,0,1,0,1,0,0,Monthly,1,Mailed check,109.88,4175.44,No,2-4,1,1,2,109.88,0.0
CUST34850,Female,1,0,0,13.0,1,No,Fiber optic,0,0,0,1,0,0,Two year,1,Mailed check,36.28,471.64,No,1-2,0,0,1,36.28,0.0
CUST34851,Male,0,1,0,41.0,1,No,Fiber optic,0,0,0,1,0,0,Monthly,0,Electronic check,31.03,1272.23,Yes,2-4,1,0,1,31.03,0.0
CUST34852,Female,1,1,1,2.0,1,No,Fiber optic,0,1,0,1,0,0,Two year,1,Mailed check,48.89,97.78,No,0-1,0,1,2,48.89,0.0
CUST34854,Male,0,1,0,23.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,24.61,566.03,Yes,1-2,1,0,0,24.61,0.0
CUST34855,Male,0,0,1,32.0,1,Yes,DSL,0,1,0,0,0,0,One year,1,Mailed check,40.6,1299.2,No,2-4,0,0,1,40.6,0.0
CUST34856,Male,1,1,0,13.0,1,Yes,DSL,1,0,0,0,0,0,One year,0,Mailed check,61.69,801.97,No,1-2,0,0,1,61.690000000000005,-7.105427357601002e-15
CUST34858,Female,0,1,1,15.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,48.8,732.0,No,1-2,1,1,0,48.8,0.0
CUST34859,Female,0,1,0,2.0,1,No,DSL,0,0,0,1,0,0,Monthly,0,Bank transfer (automatic),18.59,37.18,Yes,0-1,1,0,1,18.59,0.0
CUST34860,Male,0,1,0,12.0,1,No,Fiber optic,1,0,0,1,1,0,One year,1,Electronic check,63.98,767.76,No,0-1,0,0,3,63.98,0.0
CUST34861,Female,0,0,0,36.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),47.09,1695.24,No,2-4,0,0,0,47.09,0.0
